InternalID,Name,ExternalID,Direction,Lat,Long,Time_Point,NewZone,No_Rts_Ser,Routes_161,Mode,Public_She,Public_Sto
W00822,ALLENDALE ST AT FAIRDALE ST,4202.0,Both,40.45546,-80.061309,No,1,1.0,26,Bus,No Shelter,Bus Stop
W00840,ALLENDALE ST AT MOYER ST,4194.0,Both,40.45817,-80.063897,Yes,1,1.0,26,Bus,No Shelter,Bus Stop
W00850,ALLENDALE ST AT STANHOPE ST,4200.0,Both,40.457096,-80.063092,No,1,1.0,26,Bus,No Shelter,Bus Stop
W00870,ALLENDALE ST AT TWEED ST,19197.0,Both,40.456549,-80.062476,No,1,1.0,26,Bus,No Shelter,Bus Stop
W00900,ALLENDALE ST OPP STANHOPE ST,4193.0,Both,40.457069,-80.062754,No,1,1.0,26,Bus,No Shelter,Bus Stop
E70943,ALLEQUIPPA ST AT CENTRE AVE,22375.0,Inbound,40.448199,-79.958747,No,1,1.0,83,Bus,No Shelter,Bus Stop
E03910,ALLEQUIPPA ST AT DARRAGH ST,8649.0,Inbound,40.443093,-79.965236,No,1,1.0,83,Bus,No Shelter,Bus Stop
E70370,ALLEQUIPPA ST AT OUTLET ST,19496.0,Outbound,40.442434,-79.96633,No,1,1.0,83,Bus,No Shelter,Bus Stop
E70084,ALLEQUIPPA ST AT ROBINSON ST,16024.0,Inbound,40.442609,-79.965857,No,1,1.0,83,Bus,No Shelter,Bus Stop
E70273,ALLEQUIPPA ST AT SR RESIDENCE (TERRACE),18908.0,Outbound,40.440654,-79.968636,Yes,1,1.0,83,Bus,No Shelter,Bus Stop
E03926,ALLEQUIPPA ST AT WHITRIDGE ST,16023.0,Inbound,40.440978,-79.968041,No,1,1.0,83,Bus,No Shelter,Bus Stop
E70371,ALLEQUIPPA ST AT WHITRIDGE ST,18907.0,Outbound,40.441174,-79.967964,No,1,1.0,83,Bus,No Shelter,Bus Stop
E03930,ALLEQUIPPA ST OPP SUTHERLAND DR FS,8653.0,Outbound,40.44448,-79.96362,No,1,1.0,83,Bus,No Shelter,Bus Stop
N71272,ALPHA DR AT FREEPORT RD,13357.0,Inbound,40.491526,-79.866008,No,2,1.0,91,Bus,No Shelter,Bus Stop
N05060,ALPHA DR AT FREEPORT RD (HARMAR),20290.0,Both,40.538891,-79.830583,Yes,2,4.0,"78, P10, P16, P78",Bus,No Shelter,Bus Stop
N71273,ALPHA DR AT FREEPORT RD FS,21484.0,Outbound,40.49186,-79.866064,No,2,1.0,91,Bus,No Shelter,Bus Stop
N71286,ALPHA DR AT HARMAR PARK-AND-RIDE,22368.0,Both,40.540619,-79.833628,Yes,2,1.0,P10,Bus,No Shelter,Bus Stop
N71274,ALPHA DR AT PRINT TECH DRVWY,12836.0,Outbound,40.493233,-79.870683,No,2,1.0,91,Bus,No Shelter,Bus Stop
E70738,ALPHA DR E AT FREEPORT RD FS,12620.0,Outbound,40.539369,-79.830557,Yes,2,3.0,"78, P16, P78",Bus,No Shelter,Bus Stop
N71270,ALPHA DR OPP BETA DR FS,12847.0,Inbound,40.495391,-79.867828,No,2,1.0,91,Bus,No Shelter,Bus Stop
N71271,ALPHA DR OPP PRINT TECH DRVWY,21482.0,Inbound,40.493373,-79.870642,No,2,1.0,91,Bus,No Shelter,Bus Stop
N71287,ALPHA DR W OPP ANCHOR DR,22367.0,Both,40.539405,-79.835131,No,2,1.0,P10,Bus,No Shelter,Bus Stop
X00140,ALTMAR ST OPP REAMER ST,6189.0,Both,40.391615,-80.000195,Yes,1,1.0,39,Bus,No Shelter,Bus Stop
S04000,AMANDA ST AT ARLINGTON AVE,2537.0,Inbound,40.418277,-79.988161,Yes,1,2.0,"51L, 54",Bus,No Shelter,Bus Stop
S04010,AMANDA ST AT CHARLES ST,2536.0,Inbound,40.416541,-79.988059,Yes,1,1.0,54,Bus,No Shelter,Bus Stop
S04040,AMANDA ST AT GOLDBACH WAY,6991.0,Inbound,40.415513,-79.988025,No,1,2.0,"44, 54",Bus,No Shelter,Bus Stop
N71209,AMBULATORY CARE CENTER DR AT BLDG #51,20768.0,Both,40.495182,-79.888412,Yes,1A,1.0,91,Bus,No Shelter,Bus Stop
N71208,AMBULATORY CARE CENTER DR AT BLDG #71,20767.0,Both,40.494699,-79.888175,No,1A,1.0,91,Bus,No Shelter,Bus Stop
N05390,AMITY DR AT #212,1061.0,Outbound,40.545773,-79.994395,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05400,AMITY DR AT #213,1105.0,Inbound,40.545653,-79.994659,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05360,AMITY DR AT BLAZE DR,1060.0,Outbound,40.544794,-79.993074,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05370,AMITY DR AT CARRIAGE HILL RD,1063.0,Outbound,40.548908,-79.996207,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05380,AMITY DR AT LINGAY DR,1062.0,Outbound,40.547387,-79.994443,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05410,AMITY DR AT SUTTER RD,1107.0,Inbound,40.54353,-79.9927,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05420,AMITY DR AT SUTTER RD FS,1059.0,Outbound,40.543652,-79.992366,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05450,AMITY DR AT THOMPSON RUN RD,19863.0,Outbound,40.550197,-79.997643,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05460,AMITY DR AT THOMPSON RUN RD FS,18708.0,Inbound,40.549927,-79.997576,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05470,AMITY DR OPP BLAZE DR,1106.0,Inbound,40.544711,-79.993474,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05480,AMITY DR OPP CARRIAGE HILL RD,1103.0,Inbound,40.548948,-79.996681,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N05490,AMITY DR OPP LINGAY DR,1104.0,Inbound,40.547508,-79.994837,No,2,1.0,O5,Bus,No Shelter,Bus Stop
S04090,AMITY ST AT 10TH AVE,20949.0,Outbound,40.405824,-79.909597,No,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
S70451,AMITY ST AT 10TH AVE,11651.0,Inbound,40.405719,-79.909323,No,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
S04097,AMITY ST AT 7TH ST,17519.0,Outbound,40.407394,-79.910996,Yes,1A,1.0,57,Bus,No Shelter,Bus Stop
S70061,AMITY ST AT 8TH AVE,17518.0,Inbound,40.407009,-79.910659,Yes,1A,1.0,53,Bus,No Shelter,Bus Stop
S04110,AMITY ST AT 8TH AVE NS,16426.0,Inbound,40.407187,-79.911022,Yes,1A,1.0,57,Bus,No Shelter,Bus Stop
S70060,AMITY ST AT 9TH ST,17293.0,Inbound,40.406275,-79.909897,No,1A,1.0,53,Bus,No Shelter,Bus Stop
S04160,AMITY ST AT TARGET DR,15428.0,Both,40.409885,-79.912231,No,1A,6.0,"53, 53L, 57, 59, 61D, 64",Bus,No Shelter,Bus Stop
S04150,AMITY ST OPP TARGET DR,17744.0,Inbound,40.410038,-79.912651,No,1A,4.0,"53L, 57, 61D, 64",Bus,No Shelter,Bus Stop
N05860,ANDERSON ST AT GENERAL ROBINSON ST,177.0,Both,40.449026,-80.000873,No,1,13.0,"1, 2, 4, 6, 7, 8, 11, 12, 13, 15, 16, 17, P13",Bus,No Shelter,Bus Stop
N05890,ANDERSON ST AT ISABELLA ST,178.0,Both,40.448321,-80.000636,No,1,13.0,"1, 2, 4, 6, 7, 8, 11, 12,13, 15, 16, 17,  P13",Bus,No Shelter,Bus Stop
N05870,ANDERSON ST AT LACOCK ST,176.0,Both,40.449939,-80.001169,No,1,12.0,"1, 2, 4, 6, 7, 8, 11, 12, 13, 15, 16, 17",Bus,No Shelter,Bus Stop
N05880,ANDERSON ST AT UNDERPASS (STOCKTON),15720.0,Outbound,40.450507,-80.001169,No,1,3.0,"8, 11, 12",Bus,No Shelter,Bus Stop
N05850,ANDERSON ST OPP ISABELLA ST,15719.0,Outbound,40.4482,-80.000381,No,1,3.0,"8, 11, 12",Bus,No Shelter,Bus Stop
S04190,ANN ST AT 8TH AVE,11653.0,Inbound,40.407786,-79.909087,No,1A,1.0,53L,Bus,No Shelter,Bus Stop
N05970,ARCH ST AT NORTH AVE,1832.0,Outbound,40.454928,-80.008501,No,1,1.0,54,Bus,No Shelter,Bus Stop
N05980,ARCH ST AT NORTH AVE FS,19540.0,Inbound,40.454851,-80.008609,No,1,1.0,54,Bus,No Shelter,Bus Stop
N05950,ARCH ST AT NORTH SHORE FAMILY HEALTH,1831.0,Outbound,40.454237,-80.008986,No,1,1.0,54,Bus,No Shelter,Bus Stop
N05990,ARCH ST AT RIDGE AVE,2601.0,Inbound,40.452078,-80.008817,No,1,1.0,54,Bus,No Shelter,Bus Stop
N06010,ARCH ST OPP ALLEGHENY MIDDLE SCHOOL,2600.0,Inbound,40.453084,-80.009153,No,1,1.0,54,Bus,No Shelter,Bus Stop
N06020,ARCH ST OPP NORTH SHORE FAMILY HEALTH,2599.0,Inbound,40.454299,-80.008977,No,1,1.0,54,Bus,No Shelter,Bus Stop
E04340,ARDMORE BLVD AT 2 PARKWAY CENTER EAST,7351.0,Outbound,40.421012,-79.852537,No,2,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04150,ARDMORE BLVD AT AVE B (PARK AND RIDE),7785.0,Inbound,40.41307,-79.84481,No,2,4.0,"59, 69, P69, P76",Bus,No Shelter,Bus Stop
E04160,ARDMORE BLVD AT BERKLEY AVE,7352.0,Outbound,40.419769,-79.850458,No,2,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04170,ARDMORE BLVD AT BEVINGTON RD FS,7811.0,Outbound,40.426604,-79.862902,No,1A,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04180,ARDMORE BLVD AT BRADDOCK RD,7787.0,Inbound,40.424665,-79.859114,No,1A,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04190,ARDMORE BLVD AT BRADDOCK RD,7813.0,Outbound,40.42457,-79.859796,No,1A,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04210,ARDMORE BLVD AT BRINTON RD,7808.0,Outbound,40.435554,-79.871769,No,1A,6.0,"68, 69, P67, P68, P69, P76",Bus,No Shelter,Bus Stop
E04220,ARDMORE BLVD AT BRYN MAWR RD NS,7791.0,Inbound,40.431333,-79.864009,Yes,1A,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04240,ARDMORE BLVD AT CENTURION DR,7432.0,Inbound,40.422186,-79.854127,No,2,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04250,ARDMORE BLVD AT FAIRFAX RD,7814.0,Outbound,40.422102,-79.854761,No,2,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04270,ARDMORE BLVD AT KENMORE AVE,7353.0,Outbound,40.417354,-79.848763,No,2,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04290,ARDMORE BLVD AT LAFAYETTE RD,7810.0,Outbound,40.429638,-79.863971,No,1A,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04310,ARDMORE BLVD AT MARION AVE FS,7430.0,Inbound,40.419972,-79.850134,No,2,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04320,ARDMORE BLVD AT MARLBORO AVE FS,18508.0,Inbound,40.435878,-79.871672,No,1A,7.0,"68, 69, P12, P67, P68, P69, P76",Bus,No Shelter,Bus Stop
E04350,ARDMORE BLVD AT NEWPORT RD,7788.0,Inbound,40.425819,-79.861439,No,1A,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04380,ARDMORE BLVD AT SUMNER AVE,7429.0,Inbound,40.417139,-79.848163,No,2,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04400,ARDMORE BLVD AT YOST BLVD FS,7815.0,Outbound,40.41542,-79.8476,No,2,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04420,ARDMORE BLVD OPP 2 PARKWAY CENTER EAST,7431.0,Inbound,40.421226,-79.85219,No,2,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04140,ARDMORE BLVD OPP AVE B (PARK AND RIDE),7816.0,Outbound,40.413188,-79.845313,No,2,4.0,"59, 69, P69, P76",Bus,No Shelter,Bus Stop
E04410,ARDMORE BLVD OPP BEVINGTON RD,7789.0,Inbound,40.42689,-79.862655,No,1A,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04230,ARDMORE BLVD OPP BRYN MAWR RD FS,18544.0,Outbound,40.432086,-79.865042,Yes,1A,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04280,ARDMORE BLVD OPP LAFAYETTE RD,7790.0,Inbound,40.429564,-79.863444,No,1A,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04430,ARDMORE BLVD OPP NEWPORT RD,7812.0,Outbound,40.425596,-79.8618,No,1A,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
E04450,ARDMORE BLVD OPP REBECCA AVE,7793.0,Inbound,40.437058,-79.87334,No,1A,5.0,"68, 69, P67, P68, P69",Bus,No Shelter,Bus Stop
E04470,ARDMORE BLVD OPP YOST BLVD,7786.0,Inbound,40.415661,-79.847248,No,2,3.0,"69, P69, P76",Bus,No Shelter,Bus Stop
S35510,ARLINGTON AVE AT #1047,6993.0,Inbound,40.423415,-79.989065,No,1,1.0,43,Bus,No Shelter,Bus Stop
S04530,ARLINGTON AVE AT #1849,4874.0,Outbound,40.417753,-79.980926,No,1,1.0,48,Bus,No Shelter,Bus Stop
S35500,ARLINGTON AVE AT #916,7027.0,Outbound,40.427198,-79.994443,No,1,1.0,43,Bus,No Shelter,Bus Stop
S04270,ARLINGTON AVE AT AMANDA ST,4775.0,Both,40.418578,-79.988521,No,1,2.0,"48, 51L",Bus,No Shelter,Bus Stop
S04310,ARLINGTON AVE AT CLOVER ST,4785.0,Inbound,40.41754,-79.971504,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04330,ARLINGTON AVE AT COLOGNE ST,4786.0,Inbound,40.417492,-79.969631,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04360,ARLINGTON AVE AT DENGLER ST,4788.0,Inbound,40.417233,-79.967835,No,1,1.0,48,Bus,No Shelter,Bus Stop
S35460,ARLINGTON AVE AT E CARSON ST,6998.0,Inbound,40.430674,-80.001154,No,1,1.0,43,Bus,No Shelter,Bus Stop
S04390,ARLINGTON AVE AT ELEANOR ST,4869.0,Outbound,40.417509,-79.972631,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04400,ARLINGTON AVE AT FERNLEAF ST,4781.0,Inbound,40.417211,-79.976146,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04720,ARLINGTON AVE AT FERNLEAF ST,4871.0,Outbound,40.41716,-79.975765,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04410,ARLINGTON AVE AT FREDERICK ST,4777.0,Inbound,40.417609,-79.982741,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04430,ARLINGTON AVE AT FREELAND ST,2670.0,Outbound,40.41912,-79.989038,No,1,1.0,48,Bus,No Shelter,Bus Stop
S35250,ARLINGTON AVE AT FREELAND ST,4774.0,Inbound,40.419275,-79.989532,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04290,ARLINGTON AVE AT JOHN ST FS,15833.0,Both,40.417943,-79.987181,Yes,1,3.0,"48, 51L, 54",Bus,No Shelter,Bus Stop
S04460,ARLINGTON AVE AT JULIA ST,4873.0,Outbound,40.417994,-79.978526,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04480,ARLINGTON AVE AT KNOX AVE,4773.0,Both,40.42014,-79.990941,No,1,2.0,"48, 51L",Bus,No Shelter,Bus Stop
S04490,ARLINGTON AVE AT KOEHLER ST,4776.0,Inbound,40.417562,-79.984648,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04500,ARLINGTON AVE AT KOEHLER ST,4876.0,Outbound,40.417656,-79.984399,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04510,ARLINGTON AVE AT MARENGO ST STEPS,4872.0,Outbound,40.41785,-79.977208,No,1,1.0,48,Bus,No Shelter,Bus Stop
S35470,ARLINGTON AVE AT NEWTON ST FS,6995.0,Inbound,40.42648,-79.993255,No,1,1.0,43,Bus,No Shelter,Bus Stop
S04520,ARLINGTON AVE AT RINNE ST STEPS,4787.0,Inbound,40.417352,-79.968631,No,1,1.0,48,Bus,No Shelter,Bus Stop
S35490,ARLINGTON AVE AT ROANOKE ST FS,19305.0,Inbound,40.426004,-79.991462,No,1,1.0,43,Bus,No Shelter,Bus Stop
S04260,ARLINGTON AVE AT S 18TH ST,4877.0,Outbound,40.417603,-79.986158,Yes,1,1.0,48,Bus,No Shelter,Bus Stop
S04620,ARLINGTON AVE AT SPRING ST,4779.0,Inbound,40.417905,-79.978899,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04650,ARLINGTON AVE AT STERLING ST,4870.0,Outbound,40.417308,-79.97436,No,1,1.0,48,Bus,No Shelter,Bus Stop
S35590,ARLINGTON AVE AT WARRINGTON AVE,7029.0,Outbound,40.422028,-79.992058,No,1,1.0,43,Bus,No Shelter,Bus Stop
S47550,ARLINGTON AVE AT WARRINGTON AVE,19667.0,Outbound,40.421624,-79.992142,No,1,1.0,48,Bus,No Shelter,Bus Stop
S35600,ARLINGTON AVE AT WILLIAM ST FS,19314.0,Outbound,40.427811,-79.996386,No,1,1.0,43,Bus,No Shelter,Bus Stop
S35520,ARLINGTON AVE OPP #1047 FS,19309.0,Outbound,40.423499,-79.989192,No,1,1.0,43,Bus,No Shelter,Bus Stop
S04770,ARLINGTON AVE OPP #1849,4778.0,Inbound,40.417662,-79.981069,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04280,ARLINGTON AVE OPP AMANDA ST,2669.0,Outbound,40.418559,-79.98821,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04320,ARLINGTON AVE OPP CLOVER ST,4868.0,Outbound,40.417654,-79.971169,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04660,ARLINGTON AVE OPP COLOGNE ST,4867.0,Outbound,40.417528,-79.969303,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04670,ARLINGTON AVE OPP CONWAY ST,4783.0,Inbound,40.417323,-79.973469,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04680,ARLINGTON AVE OPP DENGLER ST,4865.0,Outbound,40.417269,-79.967579,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04730,ARLINGTON AVE OPP FREDERICK ST,4875.0,Outbound,40.417693,-79.982573,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04550,ARLINGTON AVE OPP JOSEPHINE ST,19656.0,Inbound,40.417218,-79.965773,No,1,1.0,48,Bus,No Shelter,Bus Stop
S35280,ARLINGTON AVE OPP KNOX AVE,18632.0,Both,40.420207,-79.990669,No,1,2.0,"48, 51L",Bus,No Shelter,Bus Stop
S04750,ARLINGTON AVE OPP MARENGO ST STEPS,4780.0,Inbound,40.417768,-79.977213,No,1,1.0,48,Bus,No Shelter,Bus Stop
S04760,ARLINGTON AVE OPP RINNE ST STEPS,4866.0,Outbound,40.417346,-79.968432,No,1,1.0,48,Bus,No Shelter,Bus Stop
S35540,ARLINGTON AVE OPP SYCAMORE ST,19306.0,Inbound,40.430243,-80.000366,No,1,1.0,43,Bus,No Shelter,Bus Stop
E04510,ATLANTIC AVE AT BROAD ST,9212.0,Inbound,40.465741,-79.938231,No,1,1.0,89,Bus,No Shelter,Bus Stop
E04520,ATLANTIC AVE AT HILLCREST ST,9248.0,Outbound,40.468299,-79.93823,No,1,1.0,89,Bus,No Shelter,Bus Stop
E04540,ATLANTIC AVE AT KINCAID ST,9213.0,Inbound,40.466512,-79.938009,No,1,1.0,89,Bus,No Shelter,Bus Stop
E04580,ATLANTIC AVE AT ROSETTA ST,9214.0,Inbound,40.467229,-79.937847,No,1,1.0,89,Bus,No Shelter,Bus Stop
E04645,AURELIUS ST AT HARRISON AVE,7303.0,Both,40.422972,-79.895934,No,1A,2.0,"71, P71",Bus,No Shelter,Bus Stop
E04635,AURELIUS ST AT MCCLURE AVE,7314.0,Both,40.421183,-79.895292,No,1A,2.0,"71, P71",Bus,No Shelter,Bus Stop
N06210,AVALON LOOP AT CALIFORNIA AVE FS,1258.0,Both,40.503632,-80.074424,Yes,1,1.0,16,Bus,No Shelter,Bus Stop
E04663,AVENUE U AT WATKINS AVE,7840.0,Outbound,40.394891,-79.804032,No,2,1.0,69,Bus,No Shelter,Bus Stop
N06430,BABCOCK BLVD AT EVERGREEN & PEOPLES PLANK RD,18711.0,Inbound,40.506241,-79.990527,No,1,1.0,O5,Bus,No Shelter,Bus Stop
N06450,BABCOCK BLVD AT FAIRFIELD RD,125.0,Inbound,40.564214,-80.019115,No,2,1.0,12,Bus,No Shelter,Bus Stop
N06530,BABCOCK BLVD AT HOFFMAN BLVD,443.0,Outbound,40.507734,-79.989395,No,1,1.0,O5,Bus,No Shelter,Bus Stop
N06570,BABCOCK BLVD AT LAROCHE COLLEGE DRVWY,19847.0,Outbound,40.569228,-80.016296,No,2,1.0,12,Bus,No Shelter,Bus Stop
N06770,BABCOCK BLVD AT ROSECLIFF DR,444.0,Outbound,40.509767,-79.991431,Yes,1,1.0,O5,Bus,No Shelter,Bus Stop
N06875,BABCOCK BLVD AT THOMPSON RUN RD,1043.0,Outbound,40.510908,-79.993572,No,1,1.0,O5,Bus,No Shelter,Bus Stop
N06930,BABCOCK BLVD AT WINCHESTER DR,259.0,Outbound,40.565898,-80.016383,No,2,1.0,12,Bus,No Shelter,Bus Stop
N07045,BABCOCK BLVD OPP DUNCAN AVE,123.0,Inbound,40.567324,-80.016677,No,2,1.0,12,Bus,No Shelter,Bus Stop
N07070,BABCOCK BLVD OPP FAIRFIELD RD,258.0,Outbound,40.56406,-80.019036,No,2,1.0,12,Bus,No Shelter,Bus Stop
N06565,BABCOCK BLVD OPP LAROCHE COLLEGE DRVWY,122.0,Inbound,40.5692,-80.016535,No,2,1.0,12,Bus,No Shelter,Bus Stop
N06680,BABCOCK BLVD OPP PERRYMONT RD,254.0,Outbound,40.558156,-80.022871,No,2,1.0,12,Bus,No Shelter,Bus Stop
N06760,BABCOCK BLVD OPP ROSECLIFF DR,425.0,Inbound,40.509694,-79.991874,Yes,1,1.0,O5,Bus,No Shelter,Bus Stop
N07290,BABCOCK BLVD OPP WINCHESTER DR,124.0,Inbound,40.566017,-80.016525,No,2,1.0,12,Bus,No Shelter,Bus Stop
X00390,BAILEY AVE AT RUTH ST,6694.0,Inbound,40.426935,-80.005349,No,1,1.0,43,Bus,No Shelter,Bus Stop
X00400,BAILEY AVE OPP RUTH ST,6735.0,Outbound,40.427064,-80.005115,No,1,1.0,43,Bus,No Shelter,Bus Stop
E04665,BAKER ST AT #7124,19870.0,Outbound,40.487719,-79.923463,No,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
E04680,BAKER ST AT #7207,16474.0,Inbound,40.487851,-79.923329,No,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
E04666,BAKER ST AT BALLARD WAY,3285.0,Inbound,40.487591,-79.920297,Yes,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
E04667,BAKER ST AT BUTLER ST,19125.0,Outbound,40.487277,-79.920297,Yes,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
E04670,BAKER ST AT GALLATIN ST,9330.0,Inbound,40.487493,-79.921691,No,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
E04690,BAKER ST OPP GALLATIN ST,9355.0,Outbound,40.487418,-79.921918,No,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
N71290,BAKERSTOWN RD AT #1 COCHRAN DRVWY FS,22361.0,Outbound,40.667042,-79.706499,No,2,1.0,P10,Bus,No Shelter,Bus Stop
N71293,BAKERSTOWN RD AT ALTER RD FS (BP),22357.0,Inbound,40.667387,-79.71229,Yes,2,1.0,P10,Bus,No Shelter,Bus Stop
N71292,BAKERSTOWN RD AT SILVERVILLE RD,22362.0,Outbound,40.667599,-79.712722,Yes,2,1.0,P10,Bus,No Shelter,Bus Stop
N71291,BAKERSTOWN RD OPP #1 COCHRAN DRVWY,22358.0,Inbound,40.667016,-79.706779,No,2,1.0,P10,Bus,No Shelter,Bus Stop
E04740,BALDRIDGE AVE AT 6TH ST FS (SR HI-RISE),18400.0,Inbound,40.405375,-79.863352,Yes,1A,1.0,59,Bus,No Shelter,Bus Stop
E70117,BALDRIDGE AVE AT MIDDLE ST,19503.0,Inbound,40.404747,-79.862424,No,1A,1.0,61A,Bus,No Shelter,Bus Stop
E04700,BALDRIDGE AVE AT WALNUT ST FS,19756.0,Both,40.404385,-79.862188,No,1A,2.0,"59, 61A",Bus,No Shelter,Bus Stop
S05235,BALDWIN RD AT GLASS RUN RD,12159.0,Inbound,40.389559,-79.932709,No,1,1.0,56,Bus,No Shelter,Bus Stop
S70600,BALDWIN RD AT GLASS RUN RD FS,12183.0,Outbound,40.3895,-79.9328,No,1,1.0,56,Bus,No Shelter,Bus Stop
S05232,BALDWIN RD AT HOLY ANGEL SCHOOL,10157.0,Outbound,40.387778,-79.932653,No,1,1.0,56,Bus,No Shelter,Bus Stop
N71207,BALPH AVE AT ORCHARD AVE,19749.0,Inbound,40.499089,-80.053122,No,1,1.0,13,Bus,No Shelter,Bus Stop
N07730,BALPH AVE AT TEECE AVE,1317.0,Inbound,40.497308,-80.054416,No,1,1.0,13,Bus,No Shelter,Bus Stop
X00510,BANK ST AT #1060,6453.0,Outbound,40.351606,-80.105251,No,2,1.0,41,Bus,No Shelter,Bus Stop
X00440,BANK ST AT CHESTNUT ST,6450.0,Outbound,40.354489,-80.107793,No,2,1.0,41,Bus,No Shelter,Bus Stop
X00450,BANK ST AT DEWEY AVE,6246.0,Inbound,40.356192,-80.110054,No,2,1.0,41,Bus,No Shelter,Bus Stop
X00460,BANK ST AT ELIZABETH ST,6452.0,Outbound,40.353093,-80.105917,No,2,1.0,41,Bus,No Shelter,Bus Stop
X00470,BANK ST AT ELM ST,6451.0,Outbound,40.353806,-80.106791,No,2,1.0,41,Bus,No Shelter,Bus Stop
X00490,BANK ST AT GREGG AVE,6245.0,Inbound,40.35509,-80.108444,No,2,1.0,41,Bus,No Shelter,Bus Stop
X00500,BANK ST AT GREGG AVE,6449.0,Outbound,40.355161,-80.108788,No,2,1.0,41,Bus,No Shelter,Bus Stop
N07750,BANK ST AT WALNUT ST,2191.0,Both,40.537695,-80.185425,Yes,2,1.0,21,Bus,No Shelter,Bus Stop
X00530,BANK ST AT WINFIELD ST,6454.0,Outbound,40.35045,-80.105,No,2,1.0,41,Bus,No Shelter,Bus Stop
X00540,BANK ST OPP CHESTNUT ST,6244.0,Inbound,40.354489,-80.107567,No,2,1.0,41,Bus,No Shelter,Bus Stop
X00550,BANK ST OPP ELM ST,6243.0,Inbound,40.353766,-80.106515,No,2,1.0,41,Bus,No Shelter,Bus Stop
X00700,BANKSVILLE RD AT #1593,4567.0,Inbound,40.410846,-80.031098,No,1,1.0,36,Bus,No Shelter,Bus Stop
X00780,BANKSVILLE RD AT #2857,19274.0,Inbound,40.404344,-80.03903,No,1,1.0,36,Bus,No Shelter,Bus Stop
X00710,BANKSVILLE RD AT #3021,4563.0,Inbound,40.401267,-80.042509,No,1,1.0,36,Bus,No Shelter,Bus Stop
X00720,BANKSVILLE RD AT #3030,4661.0,Outbound,40.40131,-80.042942,No,1,1.0,36,Bus,No Shelter,Bus Stop
X00800,BANKSVILLE RD AT BANKSVILLE AVE,19277.0,Outbound,40.418447,-80.029997,No,1,1.0,36,Bus,No Shelter,Bus Stop
